Data Source Name,Agency Number,Registration Contract ID,Commodity Line,OGE Contract #,Contract Purpose,Budget Name,OGE Registered Amt,Prime Contractor Name,Prime Contractor Address,Prime Contractor City,Prime Contractor State,Prime Contractor Zip
NYCEDC,z81,CTA180120137203346, 1,16550009,34th Street Ferry Landing,34th Street Ferry Landing, 31127.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203346, 5,16550009,34th Street Ferry Landing,34th Street Ferry Landing, 40046.73,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203406, 1,16850005,SBMT - Axis,SBMT - Axis, 13454.63,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137203406, 3,16850005,SBMT - Axis,SBMT - Axis, 80727.74,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137203406, 4,16850005,SBMT - Axis,SBMT - Axis, 23426.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137203406, 2,16850005,SBMT - Axis,SBMT - Axis, 13454.63,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137203406, 6,13690007,SBMT - Axis,SBMT - Axis, 188946.47,TRIUMPH CONSTRUCTION CORPORTATION,1354 SENECA AVENUE,BRONX,NY,10474
NYCEDC,z81,CTA180120137203406, 5,13690007,SBMT - Axis,SBMT - Axis, 720000.0,TRIUMPH CONSTRUCTION CORPORTATION,1354 SENECA AVENUE,BRONX,NY,10474
NYCEDC,z81,CTA180120137203781, 4,NULL,"URBAN HEALTH PLAN, INC - EXPANSION - FACILITY EXPANSION","URBAN HEALTH PLAN, INC - EXPANSION - FACILITY EXPANSION", 24184.25,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203781, 3,NULL,FA - Whitney Museum Renovation and Expansion,FA - Whitney Museum Renovation and Expansion, 45996.57,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203781, 2,NULL,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 446743.31,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137203781, 1,NULL,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 472160.04,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204141, 1,MOU,NYCEDC: CHILD CONTRACT - MOER REGISTRATIONS,NYCEDC: CHILD CONTRACT - MOER REGISTRATIONS, 1812231.92,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204187, 3,16850006,MMI - Courtyard Construction,MMI - Courtyard Construction, 150100.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137204187, 1,16850006,MMI - Courtyard Construction,MMI - Courtyard Construction, 727000.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137204187, 2,16850006,MMI - Courtyard Construction,MMI - Courtyard Construction, 160000.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137204201, 1,MOU,NYCEDC: CHILD CONTRACT - PARK DEPT WORKFORCE DEV,NYCEDC: CHILD CONTRACT - PARK DEPT WORKFORCE DEV, 945000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204351, 1,23960003,Harper Street Yard Bulkhead Renovation,Harper Street Yard Bulkhead Renovation, 347264.0,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120137204351, 3,23960003,Harper Street Yard Bulkhead Renovation,Harper Street Yard Bulkhead Renovation, 30207.0,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120137204351, 2,23960003,Harper Street Yard Bulkhead Renovation,Harper Street Yard Bulkhead Renovation, 790030.73,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120137204501, 2,47580003,Highline Phase 3,Highline Phase 3, 88760.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204516, 1,47580002,MMI - Courtyard Construction,MMI - Courtyard Construction, 60800.0,"HAKS ENGINEERS & LAND SURVEYOR, PC","40 WALL STREET, 11TH FLOOR",NEW YORK,NY,10005
NYCEDC,z81,CTA180120137204516, 2,16850006,MMI - Courtyard Construction,MMI - Courtyard Construction, 57500.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137204726, 2,MOU,Child Contract; NYCEDC - BAT Smart Grid Project,Child Contract; NYCEDC - BAT Smart Grid Project, 244000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204726, 1,MOU,Child Contract; NYCEDC - BAT Smart Grid Project,Child Contract; NYCEDC - BAT Smart Grid Project, 929277.95,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204726, 3,MOU,Child Contract; NYCEDC - BAT Smart Grid Project,Child Contract; NYCEDC - BAT Smart Grid Project, 43679.36,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204936, 3,23960006,E. 34th Street Heliport Rehabilitation,E. 34th Street Heliport Rehabilitation, 360671.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204936, 2,23960006,E. 34th Street Heliport Rehabilitation,E. 34th Street Heliport Rehabilitation, 230775.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137204936, 1,23960006,E. 34th Street Heliport Rehabilitation,E. 34th Street Heliport Rehabilitation, 403694.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 7,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 348383.7,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 3,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 2285664.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 4,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 2162649.2,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 8,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 140147.25,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 2,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 10905449.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 6,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 74875.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 1,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 257094.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137205176, 5,23960006,ROCKAWAY BEACH BULKHEAD,ROCKAWAY BEACH BULKHEAD, 1609180.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137206241, 2,16850005,Strand Theater Rehab,Strand Theater Rehab, 777892.48,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137206241, 1,16850005,Strand Theater Rehab,Strand Theater Rehab, 1013993.0,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137206241, 3,16850005,Strand Theater Rehab,Strand Theater Rehab, 85965.31,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120137206496, 1,16850006,South Brooklyn Marine Terminal 39th Street Pier Rehab,South Brooklyn Marine Terminal 39th Street Pier Rehab, 195900.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137206496, 2,16850006,South Brooklyn Marine Terminal 39th Street Pier Rehab,South Brooklyn Marine Terminal 39th Street Pier Rehab, 70709.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137206857, 1,MOU,CHILD CONTRACT: NYCEDC - DOT - BAT OCCUPANY PERMIT,CHILD CONTRACT: NYCEDC - DOT - BAT OCCUPANY PERMIT, 500000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137206858, 1,MOU,CHILD CONTRACT: NYCEDC - NORTH RIVER COGEN,CHILD CONTRACT: NYCEDC - NORTH RIVER COGEN, 108640.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137206859, 1,MOU,CHILD CONTRACT: NYCEDC- ST GEORGE & WHITEHALL FERRY TERMINAL,CHILD CONTRACT: NYCEDC- ST GEORGE & WHITEHALL FERRY TERMINAL, 127809.02,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137206860, 1,MOU,CHILD CONTRACT: NYCEDC - EAST RIVER FERRY SERVICE,CHILD CONTRACT: NYCEDC - EAST RIVER FERRY SERVICE, 2932600.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207021, 2,47580002,QUEENSBRIDGE PARK SEAWALL AND BULKHEAD,QUEENSBRIDGE PARK SEAWALL AND BULKHEAD, 93667.0,"HAKS ENGINEERS & LAND SURVEYOR, PC","40 WALL STREET, 11TH FLOOR",NEW YORK,NY,10005
NYCEDC,z81,CTA180120137207021, 1,23960003,QUEENSBRIDGE PARK SEAWALL AND BULKHEAD,QUEENSBRIDGE PARK SEAWALL AND BULKHEAD, 5626220.0,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120137207021, 3,23960003,QUEENSBRIDGE PARK SEAWALL AND BULKHEAD,QUEENSBRIDGE PARK SEAWALL AND BULKHEAD, 51115.79,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120137207246, 1,MOU,(FA) NYCEDC CHILD CONTRACT: CHILDCARE LOAN PROGRAM,(FA) NYCEDC CHILD CONTRACT: CHILDCARE LOAN PROGRAM, 300000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207247, 1,MOU,NYCEDC: CHILD CONTRACT - MOME MEDIA CENTER INCUBATOR,NYCEDC: CHILD CONTRACT - MOME MEDIA CENTER INCUBATOR, 1290000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207248, 1,MOU,NYCEDC: CHILD CONTRACT - NYC HIGH TECH CONNECT,NYCEDC: CHILD CONTRACT - NYC HIGH TECH CONNECT, 260150.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207249, 1,MOU,NYCEDC: CHILD CONTRACT - DESIGN THE EDGE PHASE 2,NYCEDC: CHILD CONTRACT - DESIGN THE EDGE PHASE 2, 2795.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207322, 1,MOU,NYCEDC: CHILD CONTRACT - GRAFFITI FREE NYC,NYCEDC: CHILD CONTRACT - GRAFFITI FREE NYC, 2386171.29,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207396, 1,MOU,NYCEDC:CHILD CONTRACT - DOHMH. H. FOOD & FIT BIZ COORDINATOR,NYCEDC:CHILD CONTRACT - DOHMH. H. FOOD & FIT BIZ COORDINATOR, 81785.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207397, 2,33880001,FA - Whitney Museum Renovation and Expansion,FA - Whitney Museum Renovation and Expansion, 19999999.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207397, 1,33880001,FA - Whitney Museum Renovation and Expansion,FA - Whitney Museum Renovation and Expansion, 4500000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207398, 1,MOU,NYCEDC: CHILD CONTRACT - STAFFING FOR PLANYC,NYCEDC: CHILD CONTRACT - STAFFING FOR PLANYC, 178220.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207399, 1,MOU,NYCEDC:CHILD CONTRACT - TAXI OF FUTURE/ICONIC NYC TAXICABS,NYCEDC:CHILD CONTRACT - TAXI OF FUTURE/ICONIC NYC TAXICABS, 332535.55,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207400, 1,MOU,NYCEDC:CHILD CONTRACT - TAXI OF TMRW ENVIRO ASSESSMENT,NYCEDC:CHILD CONTRACT - TAXI OF TMRW ENVIRO ASSESSMENT, 280000.61,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207401, 1,MOU,(FA)NYCEDC:CHILD CONTRACT - MID COM COURT & R.H. JUSTICE CTR,(FA)NYCEDC:CHILD CONTRACT - MID COM COURT & R.H. JUSTICE CTR, 886931.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207426, 1,MOU,NYCEDC: CHILD CONTRACT - GREEN INFRA. - SETH LOW&HOPE GARDEN,NYCEDC: CHILD CONTRACT - GREEN INFRA. - SETH LOW&HOPE GARDEN, 1098477.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207428, 1,MOU,NYCEDC: CHILD CONTRACT - LINK LEAP INITIATIVE,NYCEDC: CHILD CONTRACT - LINK LEAP INITIATIVE, 101669.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207429, 1,MOU,NYCEDC: CHILD CONTRACT - LINK DIGITAL WORK NYC,NYCEDC: CHILD CONTRACT - LINK DIGITAL WORK NYC, 306406.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207756, 1,MOU,NYCEDC: CHILD CONTRACT - WORKFORCE DEVELOPMENT CORP.,NYCEDC: CHILD CONTRACT - WORKFORCE DEVELOPMENT CORP., 1012120.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207771, 2,39580002,Green Infrastructure 26W,Green Infrastructure 26W, 2000000.0,RBA GROUP,27 UNION SQUARE WEST,NEW YORK,NY,10003
NYCEDC,z81,CTA180120137207771, 3,39580001,Green Infrastructure 26W,Green Infrastructure 26W, 2000000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137207771, 1,39580003,Green Infrastructure 26W,Green Infrastructure 26W, 2000000.0,"AKRF, INC.","440 PARK AVENUE SOUTH, 7TH FLR",NEW YORK,NY,10016
NYCEDC,z81,CTA180120137208161, 1,23960004,Skyport Garage and Marina Rehabilitation,Skyport Garage and Marina Rehabilitation, 467701.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120137208161, 2,23960004,Skyport Garage and Marina Rehabilitation,Skyport Garage and Marina Rehabilitation, 178601.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120137208341, 2,23960006,Beach 108th Bulkhead Rehabilitiation,Beach 108th Bulkhead Rehabilitiation, 703710.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137208341, 1,23960006,Beach 108th Bulkhead Rehabilitiation,Beach 108th Bulkhead Rehabilitiation, 456345.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137208372, 1,16850004,1680 Lexington Sound Proofing,1680 Lexington Sound Proofing, 60734.89,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120137208403, 4,16850007,La Marqueta (Hot Bread Kitchen),La Marqueta (Hot Bread Kitchen), 6560.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137208403, 3,16850007,La Marqueta (Hot Bread Kitchen),La Marqueta (Hot Bread Kitchen), 38514.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137208403, 1,16850007,La Marqueta (Hot Bread Kitchen),La Marqueta (Hot Bread Kitchen), 108653.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137208403, 2,16850007,La Marqueta (Hot Bread Kitchen),La Marqueta (Hot Bread Kitchen), 291005.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120137208476, 3,42570001,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY, 240000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137208476, 2,42570002,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY, 279200.0,"LIRO ENGINEERS, INC.",THREE AERIAL WAY,SYOSSET,NEW YORK,11791
NYCEDC,z81,CTA180120137208476, 4,42570003,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY, 2174533.17,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120137208476, 1,42570002,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY,HYDC - MID-BLOCK BLVD AND CROSS STREETS-HUDSON YARD VICINITY, 344749.64,"LIRO ENGINEERS, INC.",THREE AERIAL WAY,SYOSSET,NEW YORK,11791
NYCEDC,z81,CTA180120147200136, 2,16850007,First Response Memorial for 9/11 First Responders on State I,First Response Memorial for 9/11 First Responders on State I, 5000.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147200136, 1,16850007,First Response Memorial for 9/11 First Responders on State I,First Response Memorial for 9/11 First Responders on State I, 31353.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147200136, 3,16850007,First Response Memorial for 9/11 First Responders on State I,First Response Memorial for 9/11 First Responders on State I, 68377.25,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147200286, 2,MOU,NYCEDC: CHILD CONTRACT - NYPD WTC LICENSE AGREEMENT,NYCEDC: CHILD CONTRACT - NYPD WTC LICENSE AGREEMENT, 86238.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147200286, 1,MOU,NYCEDC: CHILD CONTRACT - NYPD WTC LICENSE AGREEMENT,NYCEDC: CHILD CONTRACT - NYPD WTC LICENSE AGREEMENT, 91507.05,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147200661, 1,MOU,NYCEDC: CHILD CONTRACT: SBMT UTILITY INSTALLATION,NYCEDC: CHILD CONTRACT: SBMT UTILITY INSTALLATION, 236001.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147200812, 2,50460001,Urban Justice Ctr - Property Acquisition,Urban Justice Ctr - Property Acquisition, 1673593.0,URBAN JUSTICE CENTER,123 WILLIAM STREET,NEW YORK,NY,10024
NYCEDC,z81,CTA180120147200826, 1,MOU,NYCEDC Subcontract: St George & Whitehall Ferry Terminal,NYCEDC Subcontract: St George & Whitehall Ferry Terminal, 127809.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147200871, 1,23960004,Rehabilitation of Ferry Landings,Rehabilitation of Ferry Landings, 197000.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120147200871, 3,23960004,Rehabilitation of Ferry Landings,Rehabilitation of Ferry Landings, 64500.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120147200871, 2,23960004,Rehabilitation of Ferry Landings,Rehabilitation of Ferry Landings, 34729.0,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120147201081, 1,MOU,NYCEDC: CHILD CONTRACT - FULTON CORRIDOR REVITALIZATION,NYCEDC: CHILD CONTRACT - FULTON CORRIDOR REVITALIZATION, 464462.34,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201082, 1,MOU,NYCEDC: CHILD CONTRACT - RANDALL ISLAND CONNECTOR,NYCEDC: CHILD CONTRACT - RANDALL ISLAND CONNECTOR, 21247.49,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201186, 1,16850006,GPWB - 65 Commercial St Soccer Pk-MTA Reloc. & Park Develop.,GPWB - 65 Commercial St Soccer Pk-MTA Reloc. & Park Develop., 269619.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147201186, 2,16850006,GPWB - 65 Commercial St Soccer Pk-MTA Reloc. & Park Develop.,GPWB - 65 Commercial St Soccer Pk-MTA Reloc. & Park Develop., 48338.1,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147201382, 2,19060044,Willets Point Redevelopment Infrastructure,Willets Point Redevelopment Infrastructure, 112375.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201382, 3,19060044,Willets Point Redevelopment Infrastructure,Willets Point Redevelopment Infrastructure, 13564.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201382, 4,19060044,Willets Point Redevelopment Infrastructure,Willets Point Redevelopment Infrastructure, 62513.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201382, 1,19060044,Willets Point Redevelopment Infrastructure,Willets Point Redevelopment Infrastructure, 179568.99,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201816, 1,16850007,MMI - New Gallery for Henson Collection,MMI - New Gallery for Henson Collection, 399680.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147201906, 5,23960006,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 273238.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201906, 1,23960006,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 6783525.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201906, 3,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 32000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201906, 6,23960006,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 493500.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201906, 2,23960001,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 70447.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201906, 4,23960006,Piers 88 & 90 Cluster Encapsulation Project,Piers 88 & 90 Cluster Encapsulation Project, 789974.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147201951, 3,16850007,Brooklyn Army Terminal - Capital Improvements,Brooklyn Army Terminal - Capital Improvements, 68760.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147201951, 1,16850007,Brooklyn Army Terminal - Capital Improvements,Brooklyn Army Terminal - Capital Improvements, 619324.9,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147201951, 4,16850007,Brooklyn Army Terminal - Capital Improvements,Brooklyn Army Terminal - Capital Improvements, 1382000.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147201951, 2,16850007,Brooklyn Army Terminal - Capital Improvements,Brooklyn Army Terminal - Capital Improvements, 52575.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147202146, 1,MOU,NYCEDC: CHILD CONTRACT - HRO CAS Projects,NYCEDC: CHILD CONTRACT - HRO CAS Projects, 10649383.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147202147, 2,MOU,NYCEDC: CHILD CONTRACT - HRO AS Projects,NYCEDC: CHILD CONTRACT - HRO AS Projects, 3875677.81,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147202147, 1,MOU,NYCEDC: CHILD CONTRACT - HRO AS Projects,NYCEDC: CHILD CONTRACT - HRO AS Projects, 3124322.19,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147202191, 1,16850006,Flatbush Caton Vendors Market Renovation,Flatbush Caton Vendors Market Renovation, 544697.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147202191, 3,16850006,Flatbush Caton Vendors Market Renovation,Flatbush Caton Vendors Market Renovation, 36631.98,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147202191, 2,47580003,Flatbush Caton Vendors Market Renovation,Flatbush Caton Vendors Market Renovation, 4080.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147202356, 1,16850009,1680 Lexington Capital Improvements,1680 Lexington Capital Improvements, 13895.78,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147202356, 2,16850009,1680 Lexington Capital Improvements,1680 Lexington Capital Improvements, 10000.0,To Be Announced,N/A,N/A,N/A,N/A
